x,y
61.674114,-3.8776937
56.04149,8.579009
61.582504,-4.1750965
62.809235,-7.044166
6.8501816,-5.6743274
-24.524427,-19.031467
-68.13242,-3.3052623
-60.362995,7.4535093
-41.159966,2.034361
-32.833122,-16.22974
-47.69138,11.174342
-54.267254,11.17038
-59.819096,8.243269
-41.03401,1.617469
-37.56497,-10.046827
-37.650345,-9.92617
-39.011303,-5.5525575
-47.149952,11.017764
-59.719322,8.367045
-48.66261,11.2507515
-38.11941,-8.2164135
-38.87835,-6.007412
-25.226742,-19.195202
-17.346138,-10.618987
6.978202,-5.8359356
-13.316728,14.096462
-13.166087,14.202724
-42.228275,4.4842157
-57.502518,9.499347
-18.952774,-14.601411
-24.025118,-18.891764
-12.35239,16.042921
-15.131433,9.498195
7.240892,-8.957094
46.620354,16.59806
56.47914,7.9905376
64.5077,-11.728728
64.198425,-10.878319
57.937508,5.203804
29.712467,-9.845377
-24.851915,-19.100246
-62.6486,5.155915
-65.49946,1.3199463
-33.50413,-15.721259
-34.186646,-14.9018345
-38.186104,-7.964955
-42.15757,5.1760287
-41.112617,1.8741714
-43.20423,6.393927
-40.85711,1.0274757
-39.922123,-1.4900916
-46.68021,10.697615
-47.204258,10.474532
-47.799763,10.758668
-42.092934,4.727437
-28.90038,-18.882553
-38.00809,-8.346804
-34.263634,-14.72231
-16.456322,-5.8156037
4.334055,14.947096
32.295284,5.5153646
7.7420497,-12.964749
6.989897,-0.17479886
-4.8540726,20.394058
-15.4487505,7.9600844
6.733597,7.3773665
1.7096002,18.438805
29.342688,-10.429081
34.329853,11.806784
51.25572,13.886519
62.64073,-6.5717754
59.233906,2.4658995
45.933987,16.853989
55.82102,8.46707
4.378353,14.905221
-28.794266,-18.726688
-67.28335,-1.4634812
-48.55152,11.282243
-40.314316,-0.34466287
-39.983044,-1.941627
-37.202564,-9.717926
-54.136814,11.142862
-53.368126,11.273094
-40.660023,0.35344863
-52.882027,11.778883
-52.169987,11.596815
-41.315582,2.5162694
-41.565952,3.2688043
-38.699577,-6.5797043
-34.061356,-15.284069
-41.63209,3.4658573
-46.919464,11.039156
-59.341553,7.898822
-29.55991,-18.56506
6.868069,-4.5370116
42.005234,17.30957
60.470844,-0.52815753
54.830814,10.030338
45.63454,16.982851
29.620615,-10.145173
9.2973995,-15.322413
30.77498,-4.989249
40.55821,17.128479
39.617443,16.682278
31.385044,0.87229437
30.806217,-4.60715
49.009377,15.396762
31.713213,0.3055502
30.863892,-4.6427374
-9.7674465,18.364517
-64.77778,2.347577
-57.909306,9.264856
-61.833805,6.005344
-37.58662,-9.159098
-36.159985,-11.878749
-42.78078,5.479518
-37.095848,-10.029026
-34.196095,-14.935712
-38.54594,-7.075266
-40.516304,-0.04530595
-52.695023,11.314205
-58.83058,8.430565
-39.07026,-5.346597
-37.56666,-9.442357
-39.3975,-4.1773343
-32.83727,-16.354292
-63.392803,4.1927238
-57.4727,9.49638
-36.245056,-11.814536
7.015614,-0.17621586
54.193714,10.860506
60.747814,-1.2856958
63.13634,-8.01803
57.94716,5.1820593
31.450323,0.929979
7.5377,-10.78779
22.50773,-19.188063
6.9349995,0.43366835
-10.8408575,17.445372
-16.54157,-3.770775
-16.191044,2.0358458
6.545498,7.3716354
31.83728,1.4247649
28.627733,-12.185744
-13.011232,14.989538
-21.813215,-17.851131
-53.289333,11.282234
-25.591986,-19.203997
-40.3483,-1.4769075
-59.662445,7.78186
-37.090107,-10.102275
-25.68835,-19.230146
-16.633001,-6.2710266
-16.66231,-5.0835886
-30.416584,-18.031387
-38.3167,-7.888961
-53.58508,11.225727
-53.76308,11.57454
-41.96097,4.467665
-37.85248,-9.163151
-46.54419,10.6209135
-36.354725,-11.775229
-40.601063,0.16194357
-17.830933,-12.216926
0.7027781,19.451462
31.751602,0.2562578
53.96836,11.128316
51.681076,13.5253725
47.41944,16.271759
7.6565742,-11.264083
6.868869,-4.4539723
-16.8796,-8.163399
-16.117908,3.0863917
-36.787804,-11.134793
-27.735205,-19.149824
-16.132418,2.897013
5.393228,12.255426
31.009373,-3.4838436
32.43772,6.271672
9.129848,-15.040849
-6.00537,20.244795
5.472059,12.014604
-16.290907,-0.26353228
-19.265295,-15.085904
-28.371006,-18.983124
-40.274475,-0.34259385
-18.327347,-13.113526
-15.01715,9.923885
-15.580878,8.088077
-17.222797,-10.1062565
-39.041023,-5.448767
-42.127277,5.1465783
-46.65716,10.391822
-58.927193,8.2363405
-53.021408,11.760046
-28.420717,-18.962389
-20.580542,-16.782736
-14.658604,11.050107
-12.768218,14.926098
11.753264,-18.69163
14.645199,-19.949259
17.508026,-20.593998
30.741697,-5.0977435
12.397482,-18.705854
6.605012,-0.32552528
-18.086044,-13.221837
-15.332379,8.751165
-22.710352,-18.365267
-13.653572,13.553962
3.7889802,16.067091
12.953703,-19.078817
31.88956,3.0396602
31.973293,3.5869012
29.05842,-11.445789
33.432568,9.754621
44.076225,17.224068
33.61649,10.95732
18.89945,-20.49948
3.7358708,16.02855
-18.569902,-13.9284
-27.179182,-19.169775
-20.261898,-16.404295
-16.634218,-6.312319
-16.65602,-6.5662894
-27.51812,-19.116339
-36.95137,-10.705081
-52.52009,11.788053
-45.459618,9.311934
-37.68442,-9.717336
-32.5083,-16.558487
-17.128872,-9.643146
-3.522541,20.418701
13.480565,-19.624498
32.665405,7.2130866
29.135603,-11.082086
30.93162,-3.9641027
18.751966,-20.344572
17.625753,-20.370195
8.191129,-13.09272
-15.8889475,5.501933
-16.682503,-6.7943406
-22.352657,-18.191822
4.571793,14.555761
11.837163,-18.800169
33.305183,10.042169
38.758842,16.496508
30.740574,-5.118507
10.314918,-16.795261
31.8745,2.9654157
50.24372,14.688555
60.170452,0.24723607
58.24955,4.8168178
32.540985,6.415419
6.719125,2.9837933
-16.392841,-3.365727
